,time,n,max_iter,library,version,np_version
836,6.669999996766762e-07,3593813,100,torch,1.4.0,1.19.0
837,6.379999999417407e-07,3593813,100,torch,1.4.0,1.19.0
838,6.379999999417407e-07,3593813,100,torch,1.4.0,1.19.0
839,6.109999999281968e-07,3593813,100,torch,1.4.0,1.19.0
840,6.280000000025154e-07,3593813,100,torch,1.4.0,1.19.0
841,6.090000002068052e-07,3593813,100,torch,1.4.0,1.19.0
842,6.519999997678383e-07,3593813,100,torch,1.4.0,1.19.0
843,6.139999997323287e-07,3593813,100,torch,1.4.0,1.19.0
844,6.139999997323287e-07,3593813,100,torch,1.4.0,1.19.0
845,6.199999997846817e-07,3593813,100,torch,1.4.0,1.19.0
846,6.130000000936775e-07,3593813,100,torch,1.4.0,1.19.0
847,6.179999996192009e-07,3593813,100,torch,1.4.0,1.19.0
848,6.14999999815069e-07,3593813,100,torch,1.4.0,1.19.0
849,6.560000000987998e-07,3593813,100,torch,1.4.0,1.19.0
850,6.399999996631323e-07,3593813,100,torch,1.4.0,1.19.0
851,6.169999999805498e-07,3593813,100,torch,1.4.0,1.19.0
852,5.960000000193588e-07,3593813,100,torch,1.4.0,1.19.0
853,6.59999999985672e-07,3593813,100,torch,1.4.0,1.19.0
854,6.280000000025154e-07,3593813,100,torch,1.4.0,1.19.0
855,6.219999999501624e-07,3593813,100,torch,1.4.0,1.19.0
856,6.160000003418986e-07,3593813,100,torch,1.4.0,1.19.0
857,6.179999996192009e-07,3593813,100,torch,1.4.0,1.19.0
858,6.140000001764179e-07,3593813,100,torch,1.4.0,1.19.0
859,6.260000002811239e-07,3593813,100,torch,1.4.0,1.19.0
860,6.130000000936775e-07,3593813,100,torch,1.4.0,1.19.0
861,6.130000000936775e-07,3593813,100,torch,1.4.0,1.19.0
862,6.059999999585841e-07,3593813,100,torch,1.4.0,1.19.0
863,6.139999997323287e-07,3593813,100,torch,1.4.0,1.19.0
864,6.080000001240649e-07,3593813,100,torch,1.4.0,1.19.0
865,6.08999999762716e-07,3593813,100,torch,1.4.0,1.19.0
866,6.450000000768341e-07,3593813,100,torch,1.4.0,1.19.0
867,6.120000000109371e-07,3593813,100,torch,1.4.0,1.19.0
868,6.070000000413245e-07,3593813,100,torch,1.4.0,1.19.0
869,6.14999999815069e-07,3593813,100,torch,1.4.0,1.19.0
870,6.039999997931034e-07,3593813,100,torch,1.4.0,1.19.0
871,7.040000000735347e-07,3593813,100,torch,1.4.0,1.19.0
872,6.569999997374509e-07,3593813,100,torch,1.4.0,1.19.0
873,6.779999996986419e-07,3593813,100,torch,1.4.0,1.19.0
874,6.449999996327449e-07,3593813,100,torch,1.4.0,1.19.0
875,6.470000002423149e-07,3593813,100,torch,1.4.0,1.19.0
876,6.129999996495883e-07,3593813,100,torch,1.4.0,1.19.0
877,6.320000003334769e-07,3593813,100,torch,1.4.0,1.19.0
878,6.169999999805498e-07,3593813,100,torch,1.4.0,1.19.0
879,6.169999999805498e-07,3593813,100,torch,1.4.0,1.19.0
880,6.040000002371926e-07,3593813,100,torch,1.4.0,1.19.0
881,5.879999998015251e-07,3593813,100,torch,1.4.0,1.19.0
882,6.320000003334769e-07,3593813,100,torch,1.4.0,1.19.0
883,5.90000000411095e-07,3593813,100,torch,1.4.0,1.19.0
884,6.240000001156432e-07,3593813,100,torch,1.4.0,1.19.0
885,6.379999999417407e-07,3593813,100,torch,1.4.0,1.19.0
886,6.20999999867422e-07,3593813,100,torch,1.4.0,1.19.0
887,6.569999997374509e-07,3593813,100,torch,1.4.0,1.19.0
888,6.169999999805498e-07,3593813,100,torch,1.4.0,1.19.0
889,6.130000000936775e-07,3593813,100,torch,1.4.0,1.19.0
890,6.070000000413245e-07,3593813,100,torch,1.4.0,1.19.0
891,6.159999998978094e-07,3593813,100,torch,1.4.0,1.19.0
892,6.169999999805498e-07,3593813,100,torch,1.4.0,1.19.0
893,6.480000003250552e-07,3593813,100,torch,1.4.0,1.19.0
894,6.189999997019413e-07,3593813,100,torch,1.4.0,1.19.0
895,6.570000001815401e-07,3593813,100,torch,1.4.0,1.19.0
896,6.14999999815069e-07,3593813,100,torch,1.4.0,1.19.0
897,6.190000001460305e-07,3593813,100,torch,1.4.0,1.19.0
898,6.400000001072215e-07,3593813,100,torch,1.4.0,1.19.0
899,6.120000000109371e-07,3593813,100,torch,1.4.0,1.19.0
900,1.3633000000012885e-05,10000000,100,torch,1.4.0,1.19.0
901,1.7610000000445325e-06,10000000,100,torch,1.4.0,1.19.0
902,9.480000002781708e-07,10000000,100,torch,1.4.0,1.19.0
903,8.610000001851859e-07,10000000,100,torch,1.4.0,1.19.0
904,9.389999999775966e-07,10000000,100,torch,1.4.0,1.19.0
905,9.669999996297918e-07,10000000,100,torch,1.4.0,1.19.0
906,1.0569999999709978e-06,10000000,100,torch,1.4.0,1.19.0
907,9.81999999982719e-07,10000000,100,torch,1.4.0,1.19.0
908,9.459999996686008e-07,10000000,100,torch,1.4.0,1.19.0
909,1.060000000219219e-06,10000000,100,torch,1.4.0,1.19.0
910,1.0679999999929635e-06,10000000,100,torch,1.4.0,1.19.0
911,9.900000002005527e-07,10000000,100,torch,1.4.0,1.19.0
912,9.360000001734647e-07,10000000,100,torch,1.4.0,1.19.0
913,9.329000000057874e-06,10000000,100,torch,1.4.0,1.19.0
914,1.3960000000423634e-06,10000000,100,torch,1.4.0,1.19.0
915,1.0590000001364785e-06,10000000,100,torch,1.4.0,1.19.0
916,1.0399999998966791e-06,10000000,100,torch,1.4.0,1.19.0
917,1.172000000160267e-06,10000000,100,torch,1.4.0,1.19.0
918,1.3000000000928935e-06,10000000,100,torch,1.4.0,1.19.0
919,1.1350000002074978e-06,10000000,100,torch,1.4.0,1.19.0
920,1.0590000001364785e-06,10000000,100,torch,1.4.0,1.19.0
921,1.0690000000757038e-06,10000000,100,torch,1.4.0,1.19.0
922,1.0970000001719882e-06,10000000,100,torch,1.4.0,1.19.0
923,1.0299999999574538e-06,10000000,100,torch,1.4.0,1.19.0
924,1.1300000002378852e-06,10000000,100,torch,1.4.0,1.19.0
925,1.0719999998798357e-06,10000000,100,torch,1.4.0,1.19.0
926,1.1830000001822327e-06,10000000,100,torch,1.4.0,1.19.0
927,1.0799999996535803e-06,10000000,100,torch,1.4.0,1.19.0
928,1.0740000000453165e-06,10000000,100,torch,1.4.0,1.19.0
929,1.1900000003173261e-06,10000000,100,torch,1.4.0,1.19.0
930,1.0880000003155033e-06,10000000,100,torch,1.4.0,1.19.0
931,1.1090000002766942e-06,10000000,100,torch,1.4.0,1.19.0
932,1.0929999998410267e-06,10000000,100,torch,1.4.0,1.19.0
933,1.096999999727899e-06,10000000,100,torch,1.4.0,1.19.0
934,1.0800000000976695e-06,10000000,100,torch,1.4.0,1.19.0
935,1.0890000003982436e-06,10000000,100,torch,1.4.0,1.19.0
936,1.1950000002869388e-06,10000000,100,torch,1.4.0,1.19.0
937,1.0920000002023755e-06,10000000,100,torch,1.4.0,1.19.0
938,1.087999999871414e-06,10000000,100,torch,1.4.0,1.19.0
939,1.0740000000453165e-06,10000000,100,torch,1.4.0,1.19.0
940,1.0700000001584442e-06,10000000,100,torch,1.4.0,1.19.0
941,1.3000000000928935e-06,10000000,100,torch,1.4.0,1.19.0
942,7.827000000126816e-06,10000000,100,torch,1.4.0,1.19.0
943,1.4740000002788634e-06,10000000,100,torch,1.4.0,1.19.0
944,1.0979999998106393e-06,10000000,100,torch,1.4.0,1.19.0
945,1.1120000000808261e-06,10000000,100,torch,1.4.0,1.19.0
946,1.0360000000098069e-06,10000000,100,torch,1.4.0,1.19.0
947,1.1710000000775267e-06,10000000,100,torch,1.4.0,1.19.0
948,1.0160000001313563e-06,10000000,100,torch,1.4.0,1.19.0
949,1.1020000001416008e-06,10000000,100,torch,1.4.0,1.19.0
950,1.0319999996788454e-06,10000000,100,torch,1.4.0,1.19.0
951,1.0520000000013852e-06,10000000,100,torch,1.4.0,1.19.0
952,1.0050000001093906e-06,10000000,100,torch,1.4.0,1.19.0
953,1.066000000271572e-06,10000000,100,torch,1.4.0,1.19.0
954,5.661999999961864e-06,10000000,100,torch,1.4.0,1.19.0
955,1.3730000003597809e-06,10000000,100,torch,1.4.0,1.19.0
956,1.1440000000639827e-06,10000000,100,torch,1.4.0,1.19.0
957,1.1020000001416008e-06,10000000,100,torch,1.4.0,1.19.0
958,1.1449999997026339e-06,10000000,100,torch,1.4.0,1.19.0
959,1.4987999999771517e-05,10000000,100,torch,1.4.0,1.19.0
960,1.3879999998245296e-06,10000000,100,torch,1.4.0,1.19.0
961,1.0960000000892478e-06,10000000,100,torch,1.4.0,1.19.0
962,1.0290000003188027e-06,10000000,100,torch,1.4.0,1.19.0
963,1.087999999871414e-06,10000000,100,torch,1.4.0,1.19.0
964,1.4120000000339417e-06,10000000,100,torch,1.4.0,1.19.0
965,9.900000002005527e-07,10000000,100,torch,1.4.0,1.19.0
966,9.659999999911406e-07,10000000,100,torch,1.4.0,1.19.0
967,1.0649999997447424e-06,10000000,100,torch,1.4.0,1.19.0
968,1.0380000001752876e-06,10000000,100,torch,1.4.0,1.19.0
969,1.054000000166866e-06,10000000,100,torch,1.4.0,1.19.0
970,1.0769999998494484e-06,10000000,100,torch,1.4.0,1.19.0
971,1.06099999985787e-06,10000000,100,torch,1.4.0,1.19.0
972,1.0029999999439099e-06,10000000,100,torch,1.4.0,1.19.0
973,9.499999999995623e-07,10000000,100,torch,1.4.0,1.19.0
974,6.269999999197751e-07,10000000,100,torch,1.4.0,1.19.0
975,6.249999997542943e-07,10000000,100,torch,1.4.0,1.19.0
976,6.120000000109371e-07,10000000,100,torch,1.4.0,1.19.0
977,6.159999998978094e-07,10000000,100,torch,1.4.0,1.19.0
978,6.109999999281968e-07,10000000,100,torch,1.4.0,1.19.0
979,6.11000000372286e-07,10000000,100,torch,1.4.0,1.19.0
980,6.049999998758437e-07,10000000,100,torch,1.4.0,1.19.0
981,5.880000002456143e-07,10000000,100,torch,1.4.0,1.19.0
982,8.479999999977395e-07,10000000,100,torch,1.4.0,1.19.0
983,9.780000000958466e-07,10000000,100,torch,1.4.0,1.19.0
984,9.669999996297918e-07,10000000,100,torch,1.4.0,1.19.0
985,9.870000003964208e-07,10000000,100,torch,1.4.0,1.19.0
986,9.370000002562051e-07,10000000,100,torch,1.4.0,1.19.0
987,1.0820000002631502e-06,10000000,100,torch,1.4.0,1.19.0
988,9.780000000958466e-07,10000000,100,torch,1.4.0,1.19.0
989,9.659999999911406e-07,10000000,100,torch,1.4.0,1.19.0
990,9.749999998476255e-07,10000000,100,torch,1.4.0,1.19.0
991,9.869999999523316e-07,10000000,100,torch,1.4.0,1.19.0
992,9.000000003034359e-07,10000000,100,torch,1.4.0,1.19.0
993,2.175999999742828e-06,10000000,100,torch,1.4.0,1.19.0
994,9.64000000269749e-07,10000000,100,torch,1.4.0,1.19.0
995,9.969999998915569e-07,10000000,100,torch,1.4.0,1.19.0
996,9.54999999969175e-07,10000000,100,torch,1.4.0,1.19.0
997,9.54999999969175e-07,10000000,100,torch,1.4.0,1.19.0
998,9.539999998864346e-07,10000000,100,torch,1.4.0,1.19.0
999,1.1579999998900803e-06,10000000,100,torch,1.4.0,1.19.0
